,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply,Review Likes
3720,怡佳,2018年10月23日,1, 不要用，很高機率餐點不會送來，共勉之,,0
3721,李PY,2018年10月10日,1, 優惠沒辦法套用,,0
3722,Google 使用者,2018年10月14日,4, 希望店家的選擇可以更多。,,0
3723,潘玉蠶,2018年10月26日,5, 分享序號 eats-a1ct54rpue,,0
3724,Yu-Shing Lai,2018年10月21日,5, 好用，還可以即時追蹤,,0
3725,鄭乃瑄,2018年10月16日,5, eats-71x59t 優惠碼,,0
3726,王渝鈞,2018年10月10日,1, 沒有登入畫面,,2
3727,淑卿陳,2018年10月20日,4, 還沒有體驗，無法評論,,0
3728,Wu Jacky,2018年10月16日,4, 優惠代碼《eats-lylqwc》輸入折100,,0
3729,朱家興,2018年12月6日,1, 比表定晚到快40分鐘，麥當勞都冷了！！！！,,0
3730,周正峰,2018年10月21日,4, 應用中，以後再提意見！,,0
3731,葉玉婷,2018年10月13日,5, 優惠代碼：eats-dkzxp2,,0
3732,Ray Chao,2018年10月22日,5, 方便省時,,0
3733,Anais Lai,2018年10月12日,5, 方便省時,,0
3734,cora徐,2018年10月12日,5, 真的非常方便,,0
3735,王柏竣,2018年10月19日,5, 非常便利的服務,,0
3736,鄭田宥 (錫鴻),2018年10月10日,5, 台中何時開始,,0
3737,林貝蒂,2018年10月13日,1, 沒送到新店，爛,,0
3738,Google 使用者,2018年10月23日,5, 很棒的服物，感謝你們！推推！！,,0
3739,謝承勳,2018年10月23日,5, 方便 好用,,0
3740,Mabel Lin,2018年10月23日,1, 無法登入,,0
3741,Melody Liu,2018年10月15日,5, 方便使用,,0
3742,TOMOYA12310,2018年10月14日,5, 還行,,0
3743,盧明煒,2018年10月15日,5, 懶人福音,,0
3744,Selina Hsu,2018年10月10日,5, 方便訂購,,0
3745,Edmond Chao,2018年10月19日,1, 無法付款,,0
3746,Kate Lee,2018年11月3日,5, 操作順暢,,0
3747,[黑暗][小凱] der 頻道,2018年10月18日,5, 棒棒達,,0
3748,Joanne Chen,2018年10月21日,1," 1.送餐錯誤漏餐(未等訂購人取件把餐點給守衛就走)。2.app客服對於反應問題，遲遲不回應，等候多時，最後回應不補送餐，interests逕自取消訂單，運費照算不退不減。(即便再度異議，app回應也未說明清楚，前後矛盾，仍不退運費)。3.打市內電話反應，服務人員回覆前後矛盾，表示無法處理客訴，並表示訂購人佔線欲結束電話。4.最後，以請訂購人""給餐廳負評""的方式，過程中的任何錯誤、責任與損失與ubereats無關。5.結論是：不如直接向餐廳訂外送，省卻不合理的等待、不負責任的回覆、不知去向的運費支出、反應客訴請消費者自行吸收所有損失，不然就找餐廳廠商，與app應用程式廠商完全無關。",,0
3749,陳蓳萱,2018年10月22日,5, 很棒,,0
3750,KANE LIN,2018年10月14日,5, 太棒了,,0
3751,姚蕾蕾,2019年2月26日,4, 很好,,0
3752,李宇陽,2018年10月7日,5, 新用戶 輸入優惠代碼「eats-bhn2ykg2ue」馬上再折200元，讓你首次使用幾乎免費!!,,7
3753,DamnGod1111,2018年10月3日,1, 操作介面不夠純熟，餐點太貴，都快兩倍的價格了，按錯馬上點取消訂單，還要附80%的價格，不夠人性，叫一次就刪了,,5
3754,AI凱俊,2018年10月9日,1, 訂餐後訂餐送達時間一直往後延訂了一個小時還在準備中，午休時間都快結束了還沒到,,0
3755,李欣晏,2019年2月18日,1, 根本沒辦法用，莫名其妙被鎖帳號，上網頁版卻找不到地方解鎖，也沒有辦法聯繫客服。想重新申請一個帳號，結果一直在輸入資料，驗證，同意條款那邊無限循環，沒辦法申請。,,0
3756,za6543212005,2019年4月13日,1, 東西少送三樣變兩樣還不承認，投訴客服還說沒有這筆交易 羅生門了，錢都先付了，爛。,,0
3757,Google 使用者,2018年10月7日,1, 被取消訂單不知道是怎樣，第二次訂購竟然不處理，那就不要接受這樣的訂單啊，爛死了,,0
3758,Ricky Lin,2018年10月3日,5, 優惠推薦碼：eats-uberricky1ue 馬上享２次100元訂單折扣唷！！,,2
3759,小田健,2018年10月4日,1, 訂個餐兩個小時還沒收不到 客服也不回應 倒一倒算了,,0
3760,Heily Heily,2018年10月10日,1, 一直卡在忘記密碼之後email與手機號碼無連接,,1
3761,王山富,2018年10月15日,5, 實用 ！這樣下來～我可能會更懶惰ㄌ 哈哈哈,,1
3762,JL Wang,2018年10月6日,4, 用過一次，有打七折，送餐也ok，所以感覺還不錯。 請問一個$跟2個$($$)是什麼意思？ 另外，有時看到店名會無法確定是哪家店，希望能在後面註名地址，讓沒吃過的客人也可先去吃吃看。,,0
3763,尤休休,2019年3月25日,1, GPS定位可以取消嗎？每次都送到隔壁去 煩不煩啊,,0
3764,John Chen,2018年10月3日,5, 輸入eats-ee9bt4c7ue。 首次使用，前兩筆可優惠$100,,0
3765,黃信淵,2018年10月7日,1, 要註冊說有註冊過，卻沒有其他路徑登入,,0
3766,巫巫巫,2018年10月6日,5, 最新優惠代碼 eats-pjkg1l 現折100,,0
3767,Pei-Wen Huang,2018年10月6日,5, 希望可以多加更多的餐廳,,0
3768,K Z,2018年10月19日,5, 希望可以多些優惠卷,,0
3769,Phil Sun,2018年10月7日,1, 無故將我的帳號停用,,0
3770,Ariel Ho,2018年10月4日,1, 一直卡在信箱已註冊，進不去,,1
3771,蔡富順,2018年10月4日,5, 優惠代碼：eats-nmqewo 免費200折扣！！ 心動就馬上輸入！！,,0
3772,張晴,2018年10月8日,1, 很難操作，完全沒有使用說明，真的很爛,,0
3773,索拉Gameing實況台,2019年1月18日,5, very good!,,0
3774,"Kin Tai, Aman Lee",2018年10月5日,1, 下訂後顯示的送單時間不斷延遲，送達時間與原定送餐時間相差36分鐘，由下單完成時間到送達時間合共需時1小時22分鐘。 餐廳、apps的支援人員及送餐夥伴的言辭不一。apps內聯繫支援人員方法非常困難；訂單未完成前，如非支援人員回覆送訊息，亦很難找到之前對話內容。,,1
3775,Wu Dylan,2018年10月9日,1, 舊帳戶無法登入啊~,,0
3776,Miharuღみはる,2018年10月5日,1, 唔識用,,0
3777,唐大塊,2018年10月5日,1, 看不到地圖,,0
3778,川原泠,2018年10月7日,1, 沒登入方法,,0
3779,Yun-han LIN,2018年10月4日,1, 亂停用帳號,,0
3780,Chi Wang,2018年10月9日,5, 店家太少，甜點店也少。,,0
3781,漾球球,2018年10月4日,5, 很方便,,0
3782,蔡璧合,2018年10月6日,4, 方便與美味 兼俱~Y(＾_＾)Y,,0
3783,Google 使用者,2018年10月9日,5, 很棒,,0
3784,高毓穗,2018年10月10日,5, 好用,,0
3785,Google 使用者,2018年10月9日,5, 實用,,0
3786,Xiao P,2018年9月29日,5, 用了很多次，遇到的派送員都很好😆 現在輸入優惠碼eats-9hg2d3 可以現拿200優惠折扣哦！,,8
3787,謎幻月月,2018年10月2日,1, 餐點送錯。線上客服沒有回應，也沒有客服電話。需要幫助卻求助無門…公司收到錢就好了？根本沒有售後服務,,1
3788,許凌瑋,2019年3月8日,1, 訂了一個多小時 明細顯示正在與餐廳確認餐點 都沒變過 也沒有一個機制可以反應 或是與餐廳聯絡,,0
3789,Google 使用者,2018年10月1日,1, 差勁，一開始登入一定要入信用卡資料，現在發現馬鞍山無送餐服務。想del信用卡資料，又唔比。差勁,,1
3790,ko kenny,2018年10月1日,1, 查看食物時，不小心high到個掣就直接下單，沒有任何確認鍵及直接使用了之前的信用卡資料，即時聯絡客服又不能取消。同間黑店一樣。永不錄用。,,0
3791,Hsiao-Pei Lu,2018年10月1日,5, 介面和使用經驗比另一個平臺好太多。優惠代碼：eats-g6ej4n，可先輸入儲存，無低銷直接折100元很優惠。,,0
3792,Yoro sensei,2018年10月4日,1, 爛app，明明有100元優惠還沒用，就硬送好幾個20元優惠蓋過去，輸入其他的也蓋不過20元的，100元也要到期了，送優惠怕人家用?,,0
3793,Firo Prochainero,2018年9月27日,1, 非常差的體驗 隨意就刪除使用者優惠 沒有一個合理的理由 永遠都是官腔回答,,0
3794,邱鈺雯,2018年9月28日,5, 新用戶輸入我的好友分享代碼「eats-kw173k」可享有200元訂餐優惠券，歡迎自行輸入喔！,,0
3795,ivy he,2018年9月29日,1, 太差勁了！大家不要增加付款信息，完全刪除不了，也沒有辦法訂餐！,,1
3796,Google 使用者,2018年9月28日,1, 只是安裝下載就先收30元，然後根本沒在我這區域外送，感覺被騙…,,0
3797,Ivan Song,2018年9月25日,1," Uber eats is sucks,when i order the food app was say it takes 25-35min,but i was wait for 1hr 40min to get my order and that order was wrong.i feel so bad and i will never ever use this fcuking app again",,1
3798,Vodka麒麟,2018年10月3日,5," 輸入邀請碼:eats-q9aqs9，一起拿現金""100""元，這麼好康趕快輸入心動不如馬上行動",,0
3799,CHENG HOU,2018年11月8日,1, 今天叫了鐵板燒，店家忘記附上飯連我加點的也沒有送來，只送來了菜.... 跟客服反應後只退了我15元飯錢........ 爛到一個極點!,,0
3800,Cho Sang Chan,2018年9月28日,1, 送餐服務沒有覆蓋香港粉嶺工業區，這要加班的可憐上班族怎麼辦？,,0
3801,Ms.ググール,2018年9月29日,1, 莫名封鎖用戶造成我折價券損失,,2
3802,陳毅桓,2018年9月30日,5, 輸入推薦碼：eats-g8fws1d4ue。即可獲得兩百元折價券唷！一次可以折抵一百，gogogo!!!,,0
3803,Chia Ming Lin,2018年10月3日,5, 輸入優惠碼eats-n181bfmzue 可以獲得首兩筆訂單折扣100$的優惠哦！,,0
3804,余啟睿,2018年10月1日,5, 還算不錯用，不過要靠近市區才有，希望未來其他地區也有,,0
3805,Sandy Chu,2018年9月28日,3, 尋求客服協助太困難，找不到明確的位置，當商品送到手上有疑問時，找不到協助,,0
3806,coconut椰子,2018年10月2日,5, 邀請碼eats-shbiqn$35優惠 首次使用 首兩個訂單可獲$35折扣,,0
3807,洪宥名,2018年10月16日,5, eats-3is2r1 使用就可以2次折100元呦,,0
3808,Izzie Moo,2018年9月29日,5, 先輸入eats-65x39，在輸入eatstw，總共可以獲得300元折價卷唷❤💙💚💛🧡💜❤,,0
3809,許軒銘,2018年9月30日,1, 有些地方還沒有外送服務,,0
3810,Sharleane Hong,2018年10月1日,5, 來來來，輸入就送200元折抵eats-4x73bt,,0
3811,Google 使用者,2018年9月29日,5, 註冊就送新西蘭5元優惠券，沒有最低消費，只需輸入eats-zb9wou 。ps(其他人的100/200想想就好了，那是其他國家的，新西蘭的只是$5，別聾錯了其他國家，優惠券只能拿一次),,2
3812,陳茂源,2018年9月28日,5, 輸入優惠代碼賺200 eats-2u12jr,,0
3813,黃patty,2018年9月30日,4, 輸入eats-8kitqy送200獎勵歐,,0
3814,軒軒,2018年9月30日,4, 沒辦法輸入我家地址,,0
3815,丁于馨,2018年10月22日,1, 要小心被盜刷,,0
3816,喬木,2018年9月29日,1, 付費只能用信用卡,,1
3817,wen _,2018年10月2日,5, eats-e7dw9a 免費領折扣,,0
3818,Elliott Ko,2018年9月29日,2, 操作介面難用,,1
3819,吳仁傑,2018年10月4日,5, 可在多增加餐廳,,0
3820,艾莉絲,2018年9月26日,2, 無法搜尋到餐廳,,0
3821,蔣仲明,2018年9月27日,5, 使用優惠碼：eats-asgqqj，獲得折扣優惠,,0
3822,Chih Wen Chen,2018年10月2日,5, 簡單好用,,0
3823,湘龍李,2018年9月26日,5, 棒棒的👍,,0
3824,Rex Ho,2018年9月30日,5, 棒,,1
3825,Google 使用者,2018年9月29日,5, good,,0
3826,Google 使用者,2018年10月5日,5, 很好,,0
3827,王品涵,2018年12月31日,5, 很棒,,0
3828,游智堯,2019年2月20日,5, good,,0
3829,Quleer Chiang,2019年2月25日,5, 棒,,0
3830,Tsai LICHEN,2018年9月25日,1, 我想請問一下， 在你們叫不到uber的車， 而店家已經做好餐點， 然後我在家已經苦等快一個半小時， 等到我要出門了還不見餐點， 此時 我能怎麼辦呢？ 假如要求取消卻要 付全額但卻收不到餐點？ 問題是出在你們的部分， 卻要求客人自己負責吸收， 請告訴我這個合理性在哪裡？ 我是長期的老客戶我需要你們的主管出來說明一下。,,12
3831,JinSimja_,2018年9月22日,5, 澳洲首次使用uber eats註冊邀請代碼輸入【eats-lb108k】就可享有折扣au10元的優惠！分享給在澳洲打工度假的朋友們的福利，因為自己喜歡吃但優惠碼都沒有澳洲的，所以把這個分享給同樣是在澳洲辛苦的朋友~,,2
3832,Sizto Stephen,2018年9月19日,1, 唔夠人送就唔好做啦 50分鐘 都未有 自己去買都可以了,,1
3833,熊吉君QWQ,2019年2月8日,1, 餐點少了一件，點協助半小時過去卻沒有客服回覆，還是熊貓好用外送費比教便宜，用這個求助無門，吃個飯氣死自己,,0
3834,Sandra Chang,2018年10月14日,1, 客服反應太慢……8分鐘過去了，才說無法更改訂單……若無法於短時間回覆，而是8分鐘餐點都做好了，才來解決訂單問題那是否客服也不需要提供更改訂單或取消訂單的選項,,0
3835,Chuck Kang,2018年10月16日,5, 折扣碼eats-tqoo88，首 2 次透過 #Uber Eats 優食訂購即可享有 NT$100 的折扣優惠。,,0
3836,Wang Niki,2018年9月19日,4, 新用戶首2筆訂單折100元 折扣碼 eats-5lw7kl,,1
3837,Yun En Lin,2018年10月12日,1, 打去店家，店家說東西早就做好，沒有司機去收！Ubereat客服沒有明確這方面問題的選項，也不接電話！真的該檢討，很爛！,,0
3838,榮田夋,2018年11月7日,1, 放在購物車，假設要更換，根本找不到刪除的地方，另外明明地址輸入正確，卻一直出現別的地址，你的軟體那麼糟糕，怎麼能夠生存這麼久呢？？,,0
3839,張相瑩,2018年9月25日,5, 免費200元抵用卷“eats-ubpsrg” 官方優惠價只有一百喔，輸入上方代碼為兩百優惠卷,,0
3840,Clayton Li,2018年9月22日,2, 操作不夠直覺，要刪除餐點，取消餐點找很久，亂按才知道能不能點,,1
3841,陳効均,2018年9月19日,5, 新手註冊可填寫推薦人代碼（KA0RX4），成功開始外送會有推薦金1000，大家加油,,0
3842,Rico Lo,2018年9月23日,1, 看評論極差，下了也決定删掉不用,,2
3843,林仕永,2018年9月23日,5, eats-kp9zu3 輸入優惠碼可以獲得100元優惠券唷,,0
3844,Cecilia Cheung,2018年9月25日,1, 送餐時間一直延後，居然要等一個半小時才送餐,,0
3845,Angel Lu,2018年9月21日,5, eats-9ekd41 加入優惠碼，一起uber eats!,,1
3846,betty ch,2018年9月24日,4, 購物車選錯只能重開清空，操作不方便,,0
3847,yu-an chen,2018年9月19日,5, eats-rsug9svtue 使用序號折低200元,,0
3848,姿姿姿姿,2018年9月21日,3, 不給我用現金付款...一直無法下訂單 我打算刪掉了,,0
3849,chiao yang,2018年9月18日,1," What's going on in India ?? I have ordered 3 times and none of them deliver successfully. I have waited for my lunch for 2 hours !! And they can't deliver, you want me pay for what ? It's totally a scam !!",,0
3850,林翧茹,2018年9月28日,5, 輸入 eats-we7cur 可獲得200元優惠哦,,0
3851,熊敬,2018年9月24日,1, 只能註冊，已經有帳號的卻不能登入,,0
3852,AKITO huang,2018年9月23日,2, 地址一直亂跑 無法存,,0
3853,Bella Shih,2018年9月22日,5, 新用戶輸入代碼，享兩次$100折扣『eats-356rrn』,,0
3854,王紹中,2018年9月23日,1, 地址一直不對，也沒辦法修改，也無法放入購物車，沒辦法用，很爛,,0
3855,妮,2018年9月26日,5, 很方便很好用,,0
3856,Jin Chen,2018年9月20日,5, 優惠代碼: eats-ryzkk6,,0
3857,L.T. Jiaying,2018年11月25日,2, 選擇店家太少,,0
3858,余培泠,2018年9月22日,1, 訂單還在編輯，還沒輸入優惠代碼，送出鍵直接就設在下面（沒有下一步、確認訂單、送出等等這些讓人再次確認的手續）準備要輸入優惠代碼的時候不小心點到送出，直接顯示餐點製作中，馬上點選取消訂單不能取消，馬上打去餐廳他們說他們那邊也不能取消，只能很冤枉多花一百元。不能取消訂單或許可以防止亂訂的人，可是也應該要設計成不會這麼容易就按錯吧！裡面寫說「當餐廳已經接受訂單便不能取消」可是根本就是一按送出餐廳就已經接受了完全沒有中間的緩衝時間阿！我只感到很掃興。,,0
3859,ktoi曉,2018年9月25日,3, 收不到驗證碼……,,0
3860,朵莉思,2018年9月19日,1, 查戶口?,,1
3861,JILL WU,2018年9月23日,5, Love,,0
3862,Peggy Lin,2018年10月1日,5, 方便,,0
3863,An Rex,2018年9月22日,1, 1.強制使用手機號碼當做使用者帳號 在台灣，應該沒幾個人看得懂吧？ 也沒有標示“手機號碼當做為使用者 帳號登入”的說明文字 2.繁瑣的註冊步驟可能台灣區的 新註冊用戶厭煩或心生恐懼 雖然手機認證及支付設定是必須的 建議可將隱私權政策裡的個資說明 放在同一頁面或以備註文字說明 3.各項新註冊顧客使用教學 放在“基本資料”的“幫助”裡的 UberEats指南裡 但是進入APP首頁， 也沒有系統提示怎麼使用這個APP 天知道“基本資料”在哪裡丫？ 原來，基本資料就是APP下方的 人像 4.UberEats指南（台灣版）， 裡面的文字說明+ 轉址到官方網站的聯結真的糟透了 文字說明的語意不清， 官方網…完整評論1.強制使用手機號碼當做使用者帳號 在台灣，應該沒幾個人看得懂吧？ 也沒有標示“手機號碼當做為使用者 帳號登入”的說明文字 2.繁瑣的註冊步驟可能台灣區的 新註冊用戶厭煩或心生恐懼 雖然手機認證及支付設定是必須的 建議可將隱私權政策裡的個資說明 放在同一頁面或以備註文字說明 3.各項新註冊顧客使用教學 放在“基本資料”的“幫助”裡的 UberEats指南裡 但是進入APP首頁， 也沒有系統提示怎麼使用這個APP 天知道“基本資料”在哪裡丫？ 原來，基本資料就是APP下方的 人像 4.UberEats指南（台灣版）， 裡面的文字說明+ 轉址到官方網站的聯結真的糟透了 文字說明的語意不清， 官方網站則是某個特定頁的 無限迴圈 最後，請台灣區的UberEats管理團隊 能重視新註冊顧客使用教學 這個重要的步驟！ 請教會新註冊顧客三件事 1.如何輸入正確完整的顧客地址 2.如何取消訂單 3.如何使用優惠代號 貼心的服務態度才是最好的管理團隊,,0
3864,Tsai Eugene,2018年9月15日,1, Uber eats人員因前一個客戶與我點的餐點送錯，所以我拒絕取餐，並請送餐人員聯絡處理，告知會有客服與我聯絡，卻沒有客服主動聯絡，且同時被註明餐點已送達。uber eats客服人員未主動聯繫處理，而必須由客服主動聯絡處理，因為不是第一次使用，所以這次這樣的處理方式讓人覺得很失望，如果是為了便利而使用uber eats，則完全沒有達到便利的效果。,,5
3865,Crystal Kao,2018年10月26日,1, 取消餐點時餐廳仍末確認餐點，事後收信才知仍要付費因為說餐廳已在備餐，可能有時間差問題，但設計上應有警語提示消費者取消仍要收費，否則沒絕對原因，誰想付錢又取消單子。很令人生氣,,0
3866,高宇澤,2018年9月13日,5, 希望能夠在中國地區使用。新更新後的圖標不好看，沒有原來的icon好看。,,1
3867,張瑋伶,2018年9月18日,1, 輸入地址後就不能繼續登錄了，不如網頁版，高屏還可以提供餐廳優惠服務。,,0
3868,吳政慶,2018年9月22日,5, 新朋友第一次訂餐輸入eats-vhgk66jque 馬上獲得200元優惠！,,0
3869,小金,2018年9月14日,5, 💥想要免費美食?💥 在優惠活動輸入優惠碼 eats-704vho來獲得吧,,1
3870,Google 使用者,2018年9月13日,5, 新用户可以用eats-imyc4c获得十元折扣,,1
3871,NAIYAO LEE,2018年9月15日,1, 客服幾乎不存在的外送APP,,4
3872,jimmychiu119,2018年9月27日,5, 首次使用ubereats 輸入eats-3xit3r 有300元提貨金兩張,,0
3873,Tony 852,2018年9月15日,1, 寫全住「附近的熱門餐廳」，結帳就話送餐地點離店鋪太遠,,0
3874,睦雨,2018年9月16日,4, 很方便但就是東西有點貴,,1
3875,zenty lee,2018年9月14日,5, Thanks for bringing this wonderful idea and make this real.,,1
3876,沒人要小哥哥,2018年9月18日,1, 沒有貨到付款選項 我是要怎麼訂,,0
3877,ethan Lin,2018年9月15日,5," 輸入序號eats-mgpit8，首次可折抵100,共可使用兩次",,0
3878,Google 使用者,2018年9月18日,1, 忘記注冊信箱就沒辦法申請了,,0
3879,Rita Kuo,2019年2月11日,5," 輸入折扣碼 eats-uo91xi,可以獲得80塊",,0
3880,wong hc,2018年9月13日,1, 淘大吉野家冇得送,,0
3881,jojo hang,2018年9月17日,1, 輸入完整地址 會跳出錯誤地址,,0
3882,Li-Ying Kuo,2018年9月16日,1, 一直顯示email已註冊過，不給使用！,,0
3883,吳聲銘,2018年9月15日,5, 快輸入拿折價券eats-3yq5oo,,0
3884,VINCENT CHEN,2018年9月14日,5, 免費美食輸入序號 eats-db91tw,,0
3885,Andy Andy,2018年9月16日,1, 台南沒有外送,,0
3886,Leroy Chan,2018年9月13日,1, Can't deliver to tuen mun,,0
3887,Johnny Lin,2018年9月18日,1, 很不好用！！,,0
3888,donna yao,2018年9月18日,1, 有手機，沒有信箱就不能登錄嗎？,,0
3889,艾克,2018年9月15日,1, 只有新北能用，爛,,0
3890,Alice HU,2018年9月16日,5, 真的很方便，很適合忙碌的人。,,0
3891,區偉倫,2018年9月14日,4, Good nice,,1
3892,丁于珺,2018年9月6日,1, 我的地址明明就寫的很清楚。你們三天兩頭往板橋送。讓我餐點晚到。還怪我地址不明確。是你們有問題吧。,,3
3893,張晉嘉,2018年9月7日,1, 爛透了 餐點少送，客服都不會回應，付了的錢就這樣被吞了，難怪上次會上爆料,,3
3894,Google 使用者,2018年9月7日,2, 信用卡綁定不能刪除很麻煩啊...貴公司對資料安全保障很有把握囉？這部分可否改進啊！,,2
3895,Jessie,2018年9月12日,5," 首次使用under eat, 右上點擊功能鍵>優惠活動>>輸入優惠代碼「eats-94uaqm」折抵兩次共兩百元 ✨✨✨",,1
3896,蔡幃捷,2018年9月11日,5, 輸入eats-x3s1usydue 馬上獲得2次共200元的現金抵用券喔！ 超好用! 又方便!,,1
3897,Kelly Wang,2018年9月6日,5," 首次使用uber eats , 點餐立刻輸入 eats-s1eeyd ， 即刻折抵兩次100元優惠",,1
3898,GTsang Lee,2018年9月9日,1, 成功訂餐後餐廳又顯示無法供應，白白被扣款，現在已經等了一個小時還是沒人送餐，也沒辦法退，找不到任何管道反應，也沒辦法取消,,0
3899,陳惠貞,2018年9月7日,1, 竟然到附近才說無法停車拿上樓 明明餐點沒到，竟然顯示已經送達，真令人無言,,0
3900,Google 使用者,2018年9月12日,1," 什麼原因我號停用,沒有電話可以連絡",,2
3901,林欣宜,2018年9月13日,1, 請問我的帳戶為什麼停用已經跟客服說沒有反應,,0
3902,林楨 馳,2018年9月6日,4, eats-4mhfye8yue。這可以優惠200喔,,3
3903,KY Leung,2018年9月11日,1, 資料及信用卡已填寫！為何不能正確填寫地址！也不能進入訂餐！真令人有點失望！,,0
3904,鄭宜佳,2018年9月9日,1, 要輸入優惠碼一直系統錯誤，是怎麼用啊？？,,3
3905,Paris Shih,2018年9月9日,5, 快存好優惠碼！訂餐折$100哦！「eats-jnkmpo」,,1
3906,Wen Tseng,2018年9月9日,5, 填寫 eats-9k5b95 可獲得優惠金唷,,1
3907,沈祐維,2018年9月9日,5, 快輸入eats-kjn61d折抵200元,,1
3908,金妞妞,2018年9月11日,1, 搬家了地址怎麼改都改不掉,,1
3909,Che Lin,2018年9月8日,5, 方便快速 司機素質優,,2
3910,Clarke Chen,2018年9月7日,5," 快!!還有送300! 1..在右下人形圖案的優惠活動輸入""tsbk2018""送一百 2..再輸入""eats-og3amx""，送兩個一百!恭喜你，這樣共300。",,2
3911,龔莉珊,2018年9月12日,4, 請加 eats-lakleu,,3
3912,Thai Tai,2018年9月10日,2, 食物選擇很少,,2
3913,倪德鋼門,2018年9月11日,3, 為何我的手機會被停用餒。。請回覆我。,,0
3914,King King,2019年5月4日,3, 投訴少了餐點，結果沒回應。,,0
3915,EPIGONE WU,2018年9月7日,5, 很方便 好用,,0
3916,ben ho,2018年9月11日,4, 來來來eats-87rado,,0
3917,陳小姐,2018年9月8日,5, 很方便,,0
3918,Macy Chen,2018年9月5日,5, 好,,0
3919,陳昭佑,2018年9月10日,5, 好用,,0
3920,張鈦靜,2018年9月11日,5, 方便,,0
3921,陳震宇,2018年9月6日,5, 很棒,,0
3922,陳姿喻,2019年2月22日,5, 棒,,0
3923,雪之下雪乃,2018年8月30日,1, 有事沒接到電話，我的錯，付了錢如果最後什麼都沒拿到我也接受。 但客服一個小時都沒回應訊息我超火大，在那邊餓着等結果等到我再也不想用這爛app了,,5
3924,李昭,2018年9月1日,5, 訂購的時候馬上輸入這組號碼eats-ar9gcp， 立即享有好幾次優惠100的折扣， 比如說點了一個餐點150， 輸入完這組號碼只要50元而已， 趕快來試試吧,,6
3925,王士哲,2018年9月5日,5, 這行銷人員瘋了吧 ! 只要首購輸入eats-b5w3ja3eue，馬上獲得兩張100$優惠券 ! 不賺白不賺 ! !,,29
3926,Ivy Ho,2018年8月30日,1, 送餐員拿錯誤的餐點來，客服告訴他的處理方式竟然是說他們客服會處理，叫他去跑下一單！但至今都過了快一小時也沒跟我聯絡，錢都扣了！！是要我們重點還怎樣！！最爛的是都不提供給消費者的客服電話，只找得到合作夥伴的客服電話，打電話過去也只會推卸說這不是給消費者的客服，會再請專人處理，但問題是都過了一小時也沒人跟我聯絡啊！！,,1
3927,Lu Ekim,2018年9月8日,1, 不要用這個騙錢的，點三份全部送錯，而且是送便宜很多的來，客服不會理你,,2
3928,Google 使用者,2018年9月4日,4, 首二次使用這個邀請碼即享有每次各100元優惠：eats-hs2ut754ue,,1
3929,Bryan Ho,2018年9月1日,1, 介面設計得非常差， 新用戶首次優惠 100元優惠碼根本用不到，客服慢又不理會 優惠碼用不到的事情，用1次被騙後不會再用,,2
3930,林瑜,2018年9月4日,5, 這裡有三百元折價券歡迎取用~ 1.eats-lbhdiv 直接獲得2張100元折抵券，買110折抵100後支付10元即可。 2.100NEW獲得100元折抵券。,,0
3931,Google 使用者,2018年9月2日,5," 首次使用UBER EAT,折抵兩次共200元優惠,點選右上方>優惠活動>>輸入優惠代碼 ❲eats-4yllvh❳ 每次皆可折抵100元，共兩次優惠可折抵，歡迎輸入。",,0
3932,薛琬臻,2019年1月5日,5, 結帳輸入折扣優惠吧！碼肚子餓了嗎？只要使用我的邀請代碼：eats-ln2fgx，首 2 次透過 #Uber Eats 優食訂購即可享有 NT$100 的折扣優惠。,,0
3933,陳謙毅,2018年9月1日,5, 首兩筆訂單折100元唷 右下角小人頭>優惠活動>輸入 eats-17b8sk,,0
3934,張詣婍,2018年8月31日,5, 希望可增加更多商家和多送訂餐優惠卷,,2
3935,Pai Linda,2018年8月30日,1, 點餐後等了一個多小時，東西都還沒來，畫面出現延誤是因為找不到合作夥伴，那要不要等到找到合作夥伴再接訂單。瞎透了 是他們自己的處理速度太慢，取消訂單還要我付費。爛透了,,1
3936,Chiang T,2018年9月1日,5, 現金$200 使用代碼 eats-xkytdj3sue 可立即使用! 每次可抵用並現省$100!,,0
3937,Chi Pabe,2018年8月28日,5, 除了系統有時會當機，真的很便利餐點選項又多,,0
3938,楊哲誠,2018年9月4日,5, 可複製優惠碼唷～現折100，而且還有兩次呢！eats-j9d11p23ue,,0
3939,呂慧涓,2018年8月30日,5, 輸入eats-5sn0tc 首兩單都送你100元哦,,0
3940,海苔湯,2018年8月31日,5, 到“優惠活動”裡，輸入序號eats-vbe1km，馬上進帳>>100元優惠券*2！超讚👍,,0
3941,Google 使用者,2018年9月4日,5, 優惠代碼eats-nttly9，讓妳首兩單各折100！,,0
3942,Fi Fi Chen,2018年9月15日,1, 多次送錯地址，app註記再清楚也無用！而且常常漏送餐點，跟店家聯繫，店家表示ubereats說不要補送，會處理退款，實際上客服根本聯繫不上也不處理退款，累積私吞消費者小錢最後可積累為大錢，這種生意手法極差。先收錢再配送，卻無法給與正確商品以及服務，出錯之後消費者只能吃悶虧,,0
